timestamp,source_metric_value,endpoint,event_label,event_id,split,anomaly_score
2014-03-07 05:51:00+00:00,42.502,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5010320178266137
2014-03-07 05:56:00+00:00,46.104,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.45392759858049186
2014-03-07 06:01:00+00:00,43.88399999999999,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4437358820765981
2014-03-07 06:06:00+00:00,43.944,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43927815362027345
2014-03-07 06:11:00+00:00,46.056,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.45074890852569605
2014-03-07 06:16:00+00:00,45.658,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4284468974951732
2014-03-07 06:21:00+00:00,43.662,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.46067960633092153
2014-03-07 06:26:00+00:00,44.074,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4335223997895399
2014-03-07 06:31:00+00:00,42.91,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4947559122801428
2014-03-07 06:36:00+00:00,44.32,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4330044834390389
2014-03-07 06:41:00+00:00,44.718,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43889233069206235
2014-03-07 06:46:00+00:00,45.658,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4284468974951732
2014-03-07 06:51:00+00:00,42.63,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5010176335491263
2014-03-07 06:56:00+00:00,46.478,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.46707257395543583
2014-03-07 07:01:00+00:00,46.432,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.46758013287196515
2014-03-07 07:06:00+00:00,41.76600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5779884056708828
2014-03-07 07:11:00+00:00,47.008,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48448432820362186
2014-03-07 07:16:00+00:00,44.94600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4389131042050794
2014-03-07 07:21:00+00:00,42.112,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5495010863806946
2014-03-07 07:26:00+00:00,43.85,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.446544517159325
2014-03-07 07:31:00+00:00,43.78,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4516881294336873
2014-03-07 07:36:00+00:00,46.11,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.453381043356632
2014-03-07 07:41:00+00:00,43.662,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.46067960633092153
2014-03-07 07:46:00+00:00,46.808,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48145786115395783
2014-03-07 07:51:00+00:00,40.586,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.6897978653413603
2014-03-07 07:56:00+00:00,45.87,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44432130778568263
2014-03-07 08:01:00+00:00,43.618,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.47179952216436005
2014-03-07 08:06:00+00:00,43.63800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4630586081193363
2014-03-07 08:11:00+00:00,48.412,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5566937439268945
2014-03-07 08:16:00+00:00,40.61,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.6862599898650906
2014-03-07 08:21:00+00:00,43.402,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4793532977083591
2014-03-07 08:26:00+00:00,42.324,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.522051256570903
2014-03-07 08:31:00+00:00,44.56399999999999,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4348039251560348
2014-03-07 08:36:00+00:00,42.858,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4901411722824005
2014-03-07 08:41:00+00:00,45.63800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4290180537042899
2014-03-07 08:46:00+00:00,44.32,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4330044834390389
2014-03-07 08:51:00+00:00,40.916,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.6523783986795776
2014-03-07 08:56:00+00:00,45.58600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43493393374782885
2014-03-07 09:01:00+00:00,43.69600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4575030678883003
2014-03-07 09:06:00+00:00,43.908,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44185364902501684
2014-03-07 09:11:00+00:00,47.042,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4826378331104159
2014-03-07 09:16:00+00:00,43.49800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4769200365024189
2014-03-07 09:21:00+00:00,43.772,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.45168474454871166
2014-03-07 09:26:00+00:00,42.642,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5006288489677096
2014-03-07 09:31:00+00:00,44.194,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.435163372245927
2014-03-07 09:36:00+00:00,45.63399999999999,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.42830323402121195
2014-03-07 09:41:00+00:00,43.17,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48890592751009093
2014-03-07 09:46:00+00:00,43.732,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.45634123092332796
2014-03-07 09:51:00+00:00,43.49800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4769200365024189
2014-03-07 09:56:00+00:00,45.492,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4357790558007872
2014-03-07 10:01:00+00:00,44.742,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43773936957533155
2014-03-07 10:06:00+00:00,43.216,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48864173836156893
2014-03-07 10:11:00+00:00,45.848,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4456037132438245
2014-03-07 10:16:00+00:00,42.824,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.49250294509967424
2014-03-07 10:21:00+00:00,42.23,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5334191278959407
2014-03-07 10:26:00+00:00,42.442,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5099858613552871
2014-03-07 10:31:00+00:00,43.474,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.47698526708829403
2014-03-07 10:36:00+00:00,46.666,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4713603443327956
2014-03-07 10:41:00+00:00,40.97,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.648887711204362
2014-03-07 10:46:00+00:00,43.732,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.45634123092332796
2014-03-07 10:51:00+00:00,45.164,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44206300889374345
2014-03-07 10:56:00+00:00,44.782,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43834106964903724
2014-03-07 11:01:00+00:00,44.084,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.42889341458206837
2014-03-07 11:06:00+00:00,44.968,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4365263938612644
2014-03-07 11:11:00+00:00,46.104,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.45392759858049186
2014-03-07 11:16:00+00:00,43.688,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4568202259201649
2014-03-07 11:21:00+00:00,42.332,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5210499651668911
2014-03-07 11:26:00+00:00,43.756,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4544087350869944
2014-03-07 11:31:00+00:00,43.708,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4579021753792813
2014-03-07 11:36:00+00:00,45.49800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43421762790511215
2014-03-07 11:41:00+00:00,45.774,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4402249188138403
2014-03-07 11:46:00+00:00,42.31,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5241259573221279
2014-03-07 11:51:00+00:00,46.682,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4733365746780083
2014-03-07 11:56:00+00:00,43.49800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4769200365024189
2014-03-07 12:01:00+00:00,44.096,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4312640861156812
2014-03-07 12:06:00+00:00,44.022,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4456018586670515
2014-03-07 12:11:00+00:00,47.572,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.511451365836408
2014-03-07 12:16:00+00:00,42.258,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5290238526164408
2014-03-07 12:21:00+00:00,44.202,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4344588537703677
2014-03-07 12:26:00+00:00,44.32,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4330044834390389
2014-03-07 12:31:00+00:00,44.014,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44510842042244514
2014-03-07 12:36:00+00:00,44.984,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43907061960894195
2014-03-07 12:41:00+00:00,45.59,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4341465287888514
2014-03-07 12:46:00+00:00,40.69,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.6732263786920174
2014-03-07 12:51:00+00:00,44.176,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43528965637767786
2014-03-07 12:56:00+00:00,46.264,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4603463007476392
2014-03-07 13:01:00+00:00,44.108,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43091970562063475
2014-03-07 13:06:00+00:00,45.58600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43493393374782885
2014-03-07 13:11:00+00:00,44.9,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4364917461098355
2014-03-07 13:16:00+00:00,43.58600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.472517244117317
2014-03-07 13:21:00+00:00,43.556,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4749869780439275
2014-03-07 13:26:00+00:00,45.774,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4402249188138403
2014-03-07 13:31:00+00:00,43.122,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48743092617376915
2014-03-07 13:36:00+00:00,44.83600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4385961278336985
2014-03-07 13:41:00+00:00,47.37,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5053503126072775
2014-03-07 13:46:00+00:00,42.03,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5545409535231075
2014-03-07 13:51:00+00:00,45.61,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.42953429966551965
2014-03-07 13:56:00+00:00,44.962,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4372122069945875
2014-03-07 14:01:00+00:00,44.812,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44126674458672105
2014-03-07 14:06:00+00:00,45.63399999999999,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.42830323402121195
2014-03-07 14:11:00+00:00,44.51600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43309717229928163
2014-03-07 14:16:00+00:00,45.164,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44206300889374345
2014-03-07 14:21:00+00:00,43.56800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.47279309863301777
2014-03-07 14:26:00+00:00,45.216,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.442781399490087
2014-03-07 14:31:00+00:00,42.88800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.490479934010925
2014-03-07 14:36:00+00:00,44.70399999999999,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43813374482978756
2014-03-07 14:41:00+00:00,46.288,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4588946349043111
2014-03-07 14:46:00+00:00,42.606,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5034702816251027
2014-03-07 14:51:00+00:00,44.622,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4355408794467799
2014-03-07 14:56:00+00:00,45.962,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4433516007087148
2014-03-07 15:01:00+00:00,46.236,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4583641407307653
2014-03-07 15:06:00+00:00,43.262,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4914566148976027
2014-03-07 15:11:00+00:00,43.942,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43958513180953357
2014-03-07 15:16:00+00:00,42.582,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.501275187827796
2014-03-07 15:21:00+00:00,43.67,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.46002389229699014
2014-03-07 15:26:00+00:00,44.142,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4357362757505714
2014-03-07 15:31:00+00:00,43.79,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4512767704890101
2014-03-07 15:36:00+00:00,44.882,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43803456895540027
2014-03-07 15:41:00+00:00,48.68600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5684205707825525
2014-03-07 15:46:00+00:00,40.938,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.6513826301423175
2014-03-07 15:51:00+00:00,45.58600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43493393374782885
2014-03-07 15:56:00+00:00,45.734,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4353964070828266
2014-03-07 16:01:00+00:00,44.554,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43327554820505476
2014-03-07 16:06:00+00:00,44.43600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4302246579615832
2014-03-07 16:11:00+00:00,47.676,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5147048275183076
2014-03-07 16:16:00+00:00,42.606,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5034702816251027
2014-03-07 16:21:00+00:00,45.492,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4357790558007872
2014-03-07 16:26:00+00:00,43.08600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48633737321089876
2014-03-07 16:31:00+00:00,45.306,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44162471934564274
2014-03-07 16:36:00+00:00,43.536,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4766679673775554
2014-03-07 16:41:00+00:00,45.694,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4332827592832789
2014-03-07 16:46:00+00:00,43.24,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4904457232235148
2014-03-07 16:51:00+00:00,43.122,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48743092617376915
2014-03-07 16:56:00+00:00,46.338,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4610596169397069
2014-03-07 17:01:00+00:00,45.822,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4421793985670508
2014-03-07 17:06:00+00:00,43.098,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4856156607867569
2014-03-07 17:11:00+00:00,47.746,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5245070007618343
2014-03-07 17:16:00+00:00,44.428,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4293965669894118
2014-03-07 17:21:00+00:00,42.834,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.49210360879226644
2014-03-07 17:26:00+00:00,44.758,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4402408520052086
2014-03-07 17:31:00+00:00,45.892,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4447062503643996
2014-03-07 17:36:00+00:00,49.014,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.6109825072446525
2014-03-07 17:41:00+00:00,43.522,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.47660799516701574
2014-03-07 17:46:00+00:00,45.63399999999999,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.42830323402121195
2014-03-07 17:51:00+00:00,42.544,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5001768368406166
2014-03-07 17:56:00+00:00,44.994,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43733309523857716
2014-03-07 18:01:00+00:00,47.08,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48070355725311453
2014-03-07 18:06:00+00:00,45.24,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4429638511045413
2014-03-07 18:11:00+00:00,44.084,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.42889341458206837
2014-03-07 18:16:00+00:00,45.79,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4390846693585954
2014-03-07 18:21:00+00:00,43.24800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4912093191272899
2014-03-07 18:26:00+00:00,46.848,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4848099249135648
2014-03-07 18:31:00+00:00,42.864,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4891762890345461
2014-03-07 18:36:00+00:00,44.202,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4344588537703677
2014-03-07 18:41:00+00:00,45.916,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44691469657984356
2014-03-07 18:46:00+00:00,43.924,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44273402227202363
2014-03-07 18:51:00+00:00,42.992,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4920065059489719
2014-03-07 18:56:00+00:00,46.38399999999999,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4647903029592666
2014-03-07 19:01:00+00:00,45.774,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4402249188138403
2014-03-07 19:06:00+00:00,43.816,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.45087158149523876
2014-03-07 19:11:00+00:00,46.69,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4749431701798439
2014-03-07 19:16:00+00:00,42.394,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5137627082480004
2014-03-07 19:21:00+00:00,44.6,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4344664971837925
2014-03-07 19:26:00+00:00,44.038,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4417759454899964
2014-03-07 19:31:00+00:00,46.12600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4542553800399752
2014-03-07 19:36:00+00:00,46.644,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.46878803454032014
2014-03-07 19:41:00+00:00,42.63800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5000588506278825
2014-03-07 19:46:00+00:00,45.23,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44303198417069406
2014-03-07 19:51:00+00:00,45.986,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4458432221090738
2014-03-07 19:56:00+00:00,45.07,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4402186391474919
2014-03-07 20:01:00+00:00,44.394,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43202137573453286
2014-03-07 20:06:00+00:00,44.788,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4385413590967417
2014-03-07 20:11:00+00:00,48.874,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.596479831088242
2014-03-07 20:16:00+00:00,41.972,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5592083195564858
2014-03-07 20:21:00+00:00,45.56800000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4359728880417478
2014-03-07 20:26:00+00:00,43.122,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48743092617376915
2014-03-07 20:31:00+00:00,44.202,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4344588537703677
2014-03-07 20:36:00+00:00,44.554,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43327554820505476
2014-03-07 20:41:00+00:00,44.882,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43803456895540027
2014-03-07 20:46:00+00:00,45.258,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4387504927205348
2014-03-07 20:51:00+00:00,44.36600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4307109844955651
2014-03-07 20:56:00+00:00,45.606,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43083704148333374
2014-03-07 21:01:00+00:00,44.43600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4302246579615832
2014-03-07 21:06:00+00:00,44.226000000000006,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4326682263486753
2014-03-07 21:11:00+00:00,47.476000000000006,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.5084843120270838
2014-03-07 21:16:00+00:00,45.164,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.44206300889374345
2014-03-07 21:21:00+00:00,42.91,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4947559122801428
2014-03-07 21:26:00+00:00,46.784,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.47946830760769243
2014-03-07 21:31:00+00:00,42.54,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.49885607419485906
2014-03-07 21:36:00+00:00,45.404,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4353317131069659
2014-03-07 21:41:00+00:00,46.198,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4588434783746833
2014-03-07 21:46:00+00:00,46.338,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4610596169397069
2014-03-07 21:51:00+00:00,42.536,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.49788798616918445
2014-03-07 21:56:00+00:00,46.5,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.465445809650073
2014-03-07 22:01:00+00:00,45.88399999999999,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4448758860117325
2014-03-07 22:06:00+00:00,43.45,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4775826186670703
2014-03-07 22:11:00+00:00,46.252,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4587515148575126
2014-03-07 22:16:00+00:00,46.08,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.45165825990729647
2014-03-07 22:21:00+00:00,42.77,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.49439185135785796
2014-03-07 22:26:00+00:00,44.648,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.43559593190354357
2014-03-07 22:31:00+00:00,43.36600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.48224475012213247
2014-03-07 22:36:00+00:00,45.46,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4336604144994727
2014-03-07 22:41:00+00:00,44.508,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4305159052251081
2014-03-07 22:46:00+00:00,43.15600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4901669742888985
2014-03-07 22:51:00+00:00,46.432,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.46758013287196515
2014-03-07 22:56:00+00:00,44.83600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4385961278336985
2014-03-07 23:01:00+00:00,44.43600000000001,realKnownCause/ec2_request_latency_system_failure.csv,False,,train,0.4302246579615832
