timestamp,api_id,endpoint,method,status_code,response_time_ms,request_count,cpu_usage,db_latency_ms
2026-07-22T23:00:00+00:00,payments,/payments,POST,200,275.4,389,56.0,86.0
2026-07-23T00:00:00+00:00,payments,/payments,POST,200,264.9,403,74.7,91.7
2026-07-23T01:00:00+00:00,payments,/payments,POST,200,302.2,342,65.5,80.8
2026-07-23T02:00:00+00:00,payments,/payments,POST,404,227.5,377,46.7,76.7
2026-07-23T03:00:00+00:00,payments,/payments,POST,200,239.3,364,51.9,75.8
2026-07-23T04:00:00+00:00,payments,/payments,POST,200,271.1,403,57.0,102.8
2026-07-23T05:00:00+00:00,payments,/payments,POST,200,243.1,366,47.2,93.3
2026-07-23T06:00:00+00:00,payments,/payments,POST,200,262.6,386,66.6,92.3
2026-07-23T07:00:00+00:00,payments,/payments,POST,200,229.2,443,57.4,92.5
2026-07-23T08:00:00+00:00,payments,/payments,POST,200,240.5,521,61.3,82.9
2026-07-23T09:00:00+00:00,payments,/payments,POST,200,295.8,486,60.8,76.8
2026-07-23T10:00:00+00:00,payments,/payments,POST,200,264.5,549,60.0,75.7
2026-07-23T11:00:00+00:00,payments,/payments,POST,200,293.8,627,67.0,75.6
2026-07-23T12:00:00+00:00,payments,/payments,POST,200,260.2,660,52.3,108.1
2026-07-23T13:00:00+00:00,payments,/payments,POST,200,240.1,623,58.6,88.3
2026-07-23T14:00:00+00:00,payments,/payments,POST,200,292.0,628,53.9,93.7
2026-07-23T15:00:00+00:00,payments,/payments,POST,200,257.0,636,53.3,106.1
2026-07-23T16:00:00+00:00,payments,/payments,POST,200,239.0,573,64.2,90.8
2026-07-23T17:00:00+00:00,payments,/payments,POST,200,252.6,600,61.8,90.5
2026-07-23T18:00:00+00:00,payments,/payments,POST,200,237.5,544,53.3,86.1
2026-07-23T19:00:00+00:00,payments,/payments,POST,200,287.0,514,69.4,92.2
2026-07-23T20:00:00+00:00,payments,/payments,POST,200,224.6,478,56.7,94.3
2026-07-23T21:00:00+00:00,payments,/payments,POST,200,291.4,417,57.2,85.4
2026-07-23T22:00:00+00:00,payments,/payments,POST,200,264.8,387,61.6,98.0
2026-07-23T23:00:00+00:00,payments,/payments,POST,500,320.9,430,56.0,101.6
2026-07-24T00:00:00+00:00,payments,/payments,POST,200,266.5,318,54.8,84.6
2026-07-24T01:00:00+00:00,payments,/payments,POST,200,262.4,269,58.9,87.3
2026-07-24T02:00:00+00:00,payments,/payments,POST,200,241.3,323,61.5,79.9
2026-07-24T03:00:00+00:00,payments,/payments,POST,200,259.3,354,58.2,101.1
2026-07-24T04:00:00+00:00,payments,/payments,POST,200,269.7,317,60.6,103.6
2026-07-24T05:00:00+00:00,payments,/payments,POST,200,253.2,383,58.1,78.3
2026-07-24T06:00:00+00:00,payments,/payments,POST,200,300.9,457,56.4,91.7
2026-07-24T07:00:00+00:00,payments,/payments,POST,200,264.9,379,50.6,71.3
2026-07-24T08:00:00+00:00,payments,/payments,POST,200,237.3,522,56.9,82.7
2026-07-24T09:00:00+00:00,payments,/payments,POST,200,234.7,567,54.2,93.0
2026-07-24T10:00:00+00:00,payments,/payments,POST,200,230.4,553,55.2,87.4
2026-07-24T11:00:00+00:00,payments,/payments,POST,200,272.7,572,55.4,90.9
2026-07-24T12:00:00+00:00,payments,/payments,POST,200,247.8,594,52.8,97.5
2026-07-24T13:00:00+00:00,payments,/payments,POST,200,276.3,538,51.3,85.8
2026-07-24T14:00:00+00:00,payments,/payments,POST,200,256.5,613,53.0,102.7
2026-07-24T15:00:00+00:00,payments,/payments,POST,200,271.5,555,51.5,88.9
2026-07-24T16:00:00+00:00,payments,/payments,POST,200,256.9,589,54.1,102.3
2026-07-24T17:00:00+00:00,payments,/payments,POST,200,257.2,557,57.2,90.7
2026-07-24T18:00:00+00:00,payments,/payments,POST,200,260.0,603,61.7,98.7
2026-07-24T19:00:00+00:00,payments,/payments,POST,200,272.6,524,58.3,84.2
2026-07-24T20:00:00+00:00,payments,/payments,POST,200,263.4,481,64.2,93.2
2026-07-24T21:00:00+00:00,payments,/payments,POST,200,226.2,407,53.2,81.1
2026-07-24T22:00:00+00:00,payments,/payments,POST,200,256.5,436,63.2,100.5
2026-07-24T23:00:00+00:00,payments,/payments,POST,200,221.9,365,61.4,101.5
2026-07-25T00:00:00+00:00,payments,/payments,POST,200,207.2,309,58.9,93.1
2026-07-25T01:00:00+00:00,payments,/payments,POST,200,249.7,294,57.6,88.9
2026-07-25T02:00:00+00:00,payments,/payments,POST,200,276.0,307,62.0,83.2
2026-07-25T03:00:00+00:00,payments,/payments,POST,200,236.6,264,53.7,95.3
2026-07-25T04:00:00+00:00,payments,/payments,POST,200,224.3,309,68.0,104.5
2026-07-25T05:00:00+00:00,payments,/payments,POST,200,234.0,271,56.7,71.4
2026-07-25T06:00:00+00:00,payments,/payments,POST,200,249.4,260,50.6,97.1
2026-07-25T07:00:00+00:00,payments,/payments,POST,200,247.4,335,60.8,88.0
2026-07-25T08:00:00+00:00,payments,/payments,POST,200,258.4,345,59.9,87.9
2026-07-25T09:00:00+00:00,payments,/payments,POST,500,486.2,335,56.8,85.9
2026-07-25T10:00:00+00:00,payments,/payments,POST,200,271.7,454,49.6,93.0
2026-07-25T11:00:00+00:00,payments,/payments,POST,200,257.1,353,61.0,95.1
2026-07-25T12:00:00+00:00,payments,/payments,POST,200,243.7,399,52.8,90.4
2026-07-25T13:00:00+00:00,payments,/payments,POST,200,239.5,438,58.0,96.1
2026-07-25T14:00:00+00:00,payments,/payments,POST,200,247.3,387,59.4,97.1
2026-07-25T15:00:00+00:00,payments,/payments,POST,200,251.4,494,57.5,95.6
2026-07-25T16:00:00+00:00,payments,/payments,POST,200,258.1,440,54.1,90.6
2026-07-25T17:00:00+00:00,payments,/payments,POST,200,245.0,415,61.9,85.2
2026-07-25T18:00:00+00:00,payments,/payments,POST,200,259.2,361,58.7,94.4
2026-07-25T19:00:00+00:00,payments,/payments,POST,200,236.4,395,64.3,97.1
2026-07-25T20:00:00+00:00,payments,/payments,POST,200,248.3,322,60.5,91.8
2026-07-25T21:00:00+00:00,payments,/payments,POST,200,240.9,334,52.6,90.8
2026-07-25T22:00:00+00:00,payments,/payments,POST,200,253.9,336,53.0,84.4
2026-07-25T23:00:00+00:00,payments,/payments,POST,200,268.6,289,56.4,88.0
2026-07-26T00:00:00+00:00,payments,/payments,POST,200,255.4,309,54.6,88.3
2026-07-26T01:00:00+00:00,payments,/payments,POST,200,233.5,244,53.6,75.2
2026-07-26T02:00:00+00:00,payments,/payments,POST,200,214.7,206,52.4,96.5
2026-07-26T03:00:00+00:00,payments,/payments,POST,200,248.0,264,60.2,97.9
2026-07-26T04:00:00+00:00,payments,/payments,POST,200,265.2,262,55.1,80.5
2026-07-26T05:00:00+00:00,payments,/payments,POST,200,255.3,266,63.2,94.1
2026-07-26T06:00:00+00:00,payments,/payments,POST,200,283.3,386,61.4,83.0
2026-07-26T07:00:00+00:00,payments,/payments,POST,200,240.7,312,66.1,95.4
2026-07-26T08:00:00+00:00,payments,/payments,POST,200,248.5,373,51.9,86.2
2026-07-26T09:00:00+00:00,payments,/payments,POST,200,270.0,358,53.3,78.1
2026-07-26T10:00:00+00:00,payments,/payments,POST,200,302.8,379,60.5,82.7
2026-07-26T11:00:00+00:00,payments,/payments,POST,200,303.4,376,53.0,97.4
2026-07-26T12:00:00+00:00,payments,/payments,POST,200,249.4,399,59.8,99.0
2026-07-26T13:00:00+00:00,payments,/payments,POST,200,241.3,449,47.1,86.4
2026-07-26T14:00:00+00:00,payments,/payments,POST,200,292.9,526,55.1,88.3
2026-07-26T15:00:00+00:00,payments,/payments,POST,200,252.1,431,69.0,91.1
2026-07-26T16:00:00+00:00,payments,/payments,POST,200,234.2,460,56.8,82.7
2026-07-26T17:00:00+00:00,payments,/payments,POST,200,253.1,451,53.3,89.5
2026-07-26T18:00:00+00:00,payments,/payments,POST,200,227.0,458,56.5,105.9
2026-07-26T19:00:00+00:00,payments,/payments,POST,200,253.2,306,57.1,98.6
2026-07-26T20:00:00+00:00,payments,/payments,POST,200,255.8,330,53.5,90.2
2026-07-26T21:00:00+00:00,payments,/payments,POST,200,260.0,294,60.9,103.5
2026-07-26T22:00:00+00:00,payments,/payments,POST,200,249.0,305,57.7,79.5
2026-07-26T23:00:00+00:00,payments,/payments,POST,200,222.6,245,63.8,90.9
2026-07-27T00:00:00+00:00,payments,/payments,POST,200,232.9,298,61.8,85.9
2026-07-27T01:00:00+00:00,payments,/payments,POST,200,234.4,344,56.4,88.2
2026-07-27T02:00:00+00:00,payments,/payments,POST,200,281.6,315,52.2,79.4
2026-07-27T03:00:00+00:00,payments,/payments,POST,200,267.2,326,56.4,78.8
2026-07-27T04:00:00+00:00,payments,/payments,POST,200,267.0,414,73.2,78.8
2026-07-27T05:00:00+00:00,payments,/payments,POST,200,271.8,430,61.8,85.8
2026-07-27T06:00:00+00:00,payments,/payments,POST,200,265.4,480,56.7,99.5
2026-07-27T07:00:00+00:00,payments,/payments,POST,200,240.4,383,59.0,94.8
2026-07-27T08:00:00+00:00,payments,/payments,POST,200,300.0,486,61.5,99.0
2026-07-27T09:00:00+00:00,payments,/payments,POST,200,257.2,586,64.1,85.0
2026-07-27T10:00:00+00:00,payments,/payments,POST,200,277.4,519,54.6,85.6
2026-07-27T11:00:00+00:00,payments,/payments,POST,200,274.1,588,54.3,92.6
2026-07-27T12:00:00+00:00,payments,/payments,POST,200,254.2,630,65.3,90.4
2026-07-27T13:00:00+00:00,payments,/payments,POST,200,224.0,586,64.5,95.3
2026-07-27T14:00:00+00:00,payments,/payments,POST,200,290.6,600,54.4,87.4
2026-07-27T15:00:00+00:00,payments,/payments,POST,200,225.7,584,52.8,79.1
2026-07-27T16:00:00+00:00,payments,/payments,POST,200,241.1,578,51.9,95.8
2026-07-27T17:00:00+00:00,payments,/payments,POST,200,287.5,558,59.2,95.8
2026-07-27T18:00:00+00:00,payments,/payments,POST,200,246.3,465,59.9,86.6
2026-07-27T19:00:00+00:00,payments,/payments,POST,200,223.3,538,56.7,95.4
2026-07-27T20:00:00+00:00,payments,/payments,POST,200,246.5,556,55.7,69.9
2026-07-27T21:00:00+00:00,payments,/payments,POST,200,281.9,401,64.2,92.9
2026-07-27T22:00:00+00:00,payments,/payments,POST,200,231.1,390,63.2,74.9
2026-07-27T23:00:00+00:00,payments,/payments,POST,200,261.6,465,47.7,85.3
2026-07-28T00:00:00+00:00,payments,/payments,POST,200,215.0,402,56.4,99.8
2026-07-28T01:00:00+00:00,payments,/payments,POST,200,277.4,336,66.6,101.6
2026-07-28T02:00:00+00:00,payments,/payments,POST,200,225.5,316,62.9,89.2
2026-07-28T03:00:00+00:00,payments,/payments,POST,200,259.7,336,52.9,92.5
2026-07-28T04:00:00+00:00,payments,/payments,POST,200,271.0,336,67.4,87.2
2026-07-28T05:00:00+00:00,payments,/payments,POST,200,239.5,283,54.8,98.3
2026-07-28T06:00:00+00:00,payments,/payments,POST,404,236.7,438,54.3,82.2
2026-07-28T07:00:00+00:00,payments,/payments,POST,200,240.2,453,62.5,99.3
2026-07-28T08:00:00+00:00,payments,/payments,POST,200,268.7,488,61.0,86.8
2026-07-28T09:00:00+00:00,payments,/payments,POST,200,255.7,593,59.6,95.3
2026-07-28T10:00:00+00:00,payments,/payments,POST,200,251.0,544,66.8,93.3
2026-07-28T11:00:00+00:00,payments,/payments,POST,200,260.9,582,57.7,82.2
2026-07-28T12:00:00+00:00,payments,/payments,POST,200,230.9,606,62.6,98.0
2026-07-28T13:00:00+00:00,payments,/payments,POST,200,214.9,627,52.5,90.8
2026-07-28T14:00:00+00:00,payments,/payments,POST,200,257.7,577,55.7,83.5
2026-07-28T15:00:00+00:00,payments,/payments,POST,200,268.6,658,61.7,94.6
2026-07-28T16:00:00+00:00,payments,/payments,POST,200,313.7,541,52.6,90.3
2026-07-28T17:00:00+00:00,payments,/payments,POST,200,216.9,554,53.0,80.9
2026-07-28T18:00:00+00:00,payments,/payments,POST,200,259.4,522,55.1,99.5
2026-07-28T19:00:00+00:00,payments,/payments,POST,200,268.4,465,56.0,95.3
2026-07-28T20:00:00+00:00,payments,/payments,POST,200,247.1,490,64.7,99.5
2026-07-28T21:00:00+00:00,payments,/payments,POST,200,241.5,404,56.8,95.6
2026-07-28T22:00:00+00:00,payments,/payments,POST,200,213.9,414,55.6,71.3
2026-07-28T23:00:00+00:00,payments,/payments,POST,200,248.4,362,56.0,87.3
2026-07-29T00:00:00+00:00,payments,/payments,POST,200,280.6,320,49.9,85.5
2026-07-29T01:00:00+00:00,payments,/payments,POST,200,229.4,373,57.3,90.6
2026-07-29T02:00:00+00:00,payments,/payments,POST,404,267.8,344,56.7,85.4
2026-07-29T03:00:00+00:00,payments,/payments,POST,200,235.8,385,55.8,94.6
2026-07-29T04:00:00+00:00,payments,/payments,POST,200,240.8,364,54.0,95.5
2026-07-29T05:00:00+00:00,payments,/payments,POST,200,229.0,394,59.4,93.3
2026-07-29T06:00:00+00:00,payments,/payments,POST,200,240.6,399,55.0,84.2
2026-07-29T07:00:00+00:00,payments,/payments,POST,200,245.0,447,54.3,94.8
2026-07-29T08:00:00+00:00,payments,/payments,POST,500,337.1,475,52.6,98.6
2026-07-29T09:00:00+00:00,payments,/payments,POST,500,418.2,521,57.8,99.1
2026-07-29T10:00:00+00:00,payments,/payments,POST,200,272.8,566,56.3,83.0
2026-07-29T11:00:00+00:00,payments,/payments,POST,200,272.8,646,58.9,92.4
2026-07-29T12:00:00+00:00,payments,/payments,POST,404,242.8,553,56.7,83.9
2026-07-29T13:00:00+00:00,payments,/payments,POST,200,287.7,580,51.0,81.8
2026-07-29T14:00:00+00:00,payments,/payments,POST,200,242.4,632,52.8,86.8
2026-07-29T15:00:00+00:00,payments,/payments,POST,200,270.5,593,60.9,100.3
2026-07-29T16:00:00+00:00,payments,/payments,POST,200,244.5,628,56.7,77.4
2026-07-29T17:00:00+00:00,payments,/payments,POST,200,265.8,592,51.2,83.9
2026-07-29T18:00:00+00:00,payments,/payments,POST,200,231.4,555,58.2,78.5
2026-07-29T19:00:00+00:00,payments,/payments,POST,200,243.6,465,50.9,80.7
2026-07-29T20:00:00+00:00,payments,/payments,POST,200,264.2,519,56.7,98.1
2026-07-29T21:00:00+00:00,payments,/payments,POST,200,275.8,430,66.8,97.3
2026-07-29T22:00:00+00:00,payments,/payments,POST,200,232.8,447,52.4,91.6
2026-07-29T23:00:00+00:00,payments,/payments,POST,200,241.4,419,60.7,81.2
2026-07-30T00:00:00+00:00,payments,/payments,POST,200,260.9,372,66.5,102.4
2026-07-30T01:00:00+00:00,payments,/payments,POST,200,254.6,327,58.1,100.6
2026-07-30T02:00:00+00:00,payments,/payments,POST,200,271.6,367,56.9,100.0
2026-07-30T03:00:00+00:00,payments,/payments,POST,200,226.4,364,60.0,93.4
2026-07-30T04:00:00+00:00,payments,/payments,POST,200,225.6,355,66.5,83.0
2026-07-30T05:00:00+00:00,payments,/payments,POST,200,269.7,408,65.6,89.5
2026-07-30T06:00:00+00:00,payments,/payments,POST,200,248.3,444,51.7,101.9
2026-07-30T07:00:00+00:00,payments,/payments,POST,200,225.6,476,55.6,83.0
2026-07-30T08:00:00+00:00,payments,/payments,POST,200,269.8,457,59.5,97.0
2026-07-30T09:00:00+00:00,payments,/payments,POST,200,266.0,519,66.5,99.2
2026-07-30T10:00:00+00:00,payments,/payments,POST,200,218.6,589,62.4,93.7
2026-07-30T11:00:00+00:00,payments,/payments,POST,200,263.5,560,62.2,80.0
2026-07-30T12:00:00+00:00,payments,/payments,POST,200,263.0,561,56.4,86.7
2026-07-30T13:00:00+00:00,payments,/payments,POST,200,232.7,611,53.8,90.5
2026-07-30T14:00:00+00:00,payments,/payments,POST,200,238.2,635,71.6,84.5
2026-07-30T15:00:00+00:00,payments,/payments,POST,200,271.9,576,67.0,88.9
2026-07-30T16:00:00+00:00,payments,/payments,POST,200,284.2,598,62.5,84.8
2026-07-30T17:00:00+00:00,payments,/payments,POST,200,241.6,595,58.3,85.6
2026-07-30T18:00:00+00:00,payments,/payments,POST,200,273.9,462,59.0,100.6
2026-07-30T19:00:00+00:00,payments,/payments,POST,200,262.9,559,59.4,117.7
2026-07-30T20:00:00+00:00,payments,/payments,POST,200,238.6,548,52.8,80.5
2026-07-30T21:00:00+00:00,payments,/payments,POST,404,227.4,475,63.0,101.6
2026-07-30T22:00:00+00:00,payments,/payments,POST,200,262.5,440,61.2,83.3
2026-07-30T23:00:00+00:00,payments,/payments,POST,200,265.8,410,57.5,94.4
2026-07-31T00:00:00+00:00,payments,/payments,POST,200,257.6,346,63.6,85.9
2026-07-31T01:00:00+00:00,payments,/payments,POST,200,266.3,352,51.8,96.8
2026-07-31T02:00:00+00:00,payments,/payments,POST,200,247.6,338,59.8,91.5
2026-07-31T03:00:00+00:00,payments,/payments,POST,200,253.1,400,53.6,97.7
2026-07-31T04:00:00+00:00,payments,/payments,POST,200,258.7,364,59.1,84.9
2026-07-31T05:00:00+00:00,payments,/payments,POST,200,222.0,394,57.3,94.1
2026-07-31T06:00:00+00:00,payments,/payments,POST,200,286.6,444,50.5,94.7
2026-07-31T07:00:00+00:00,payments,/payments,POST,200,268.6,508,54.0,93.8
2026-07-31T08:00:00+00:00,payments,/payments,POST,200,267.4,568,43.0,89.7
2026-07-31T09:00:00+00:00,payments,/payments,POST,200,241.7,517,52.6,102.9
2026-07-31T10:00:00+00:00,payments,/payments,POST,200,268.8,575,64.3,83.6
2026-07-31T11:00:00+00:00,payments,/payments,POST,200,251.1,621,46.6,92.3
2026-07-31T12:00:00+00:00,payments,/payments,POST,200,246.8,596,50.6,83.1
2026-07-31T13:00:00+00:00,payments,/payments,POST,200,269.5,661,55.6,102.2
2026-07-31T14:00:00+00:00,payments,/payments,POST,200,259.8,609,61.2,86.6
2026-07-31T15:00:00+00:00,payments,/payments,POST,200,248.8,705,64.3,97.2
2026-07-31T16:00:00+00:00,payments,/payments,POST,200,209.5,557,62.3,100.6
2026-07-31T17:00:00+00:00,payments,/payments,POST,200,269.5,638,54.7,97.9
2026-07-31T18:00:00+00:00,payments,/payments,POST,200,210.1,508,52.1,101.8
2026-07-31T19:00:00+00:00,payments,/payments,POST,200,272.7,471,58.0,95.9
2026-07-31T20:00:00+00:00,payments,/payments,POST,200,272.1,443,57.7,98.2
2026-07-31T21:00:00+00:00,payments,/payments,POST,200,299.3,427,55.4,92.2
2026-07-31T22:00:00+00:00,payments,/payments,POST,200,241.8,447,64.4,98.3
2026-07-31T23:00:00+00:00,payments,/payments,POST,200,261.1,378,47.8,87.6
2026-08-01T00:00:00+00:00,payments,/payments,POST,200,242.2,316,59.6,82.8
2026-08-01T01:00:00+00:00,payments,/payments,POST,200,282.6,301,64.3,93.7
2026-08-01T02:00:00+00:00,payments,/payments,POST,200,246.1,203,61.7,95.5
2026-08-01T03:00:00+00:00,payments,/payments,POST,200,249.4,191,58.9,89.2
2026-08-01T04:00:00+00:00,payments,/payments,POST,200,264.5,211,52.3,105.6
2026-08-01T05:00:00+00:00,payments,/payments,POST,200,303.3,324,48.0,99.2
2026-08-01T06:00:00+00:00,payments,/payments,POST,200,265.0,316,54.5,103.3
2026-08-01T07:00:00+00:00,payments,/payments,POST,200,230.8,386,58.0,103.4
2026-08-01T08:00:00+00:00,payments,/payments,POST,200,278.8,337,55.0,91.9
2026-08-01T09:00:00+00:00,payments,/payments,POST,200,227.6,344,50.4,82.6
2026-08-01T10:00:00+00:00,payments,/payments,POST,200,256.1,413,53.9,83.9
2026-08-01T11:00:00+00:00,payments,/payments,POST,200,269.6,374,51.0,92.1
2026-08-01T12:00:00+00:00,payments,/payments,POST,200,258.9,368,56.3,85.8
2026-08-01T13:00:00+00:00,payments,/payments,POST,200,263.7,406,59.9,102.5
2026-08-01T14:00:00+00:00,payments,/payments,POST,200,214.7,443,60.6,91.3
2026-08-01T15:00:00+00:00,payments,/payments,POST,200,275.7,429,57.6,98.0
2026-08-01T16:00:00+00:00,payments,/payments,POST,200,273.8,398,58.1,108.0
2026-08-01T17:00:00+00:00,payments,/payments,POST,200,246.7,392,58.5,82.6
2026-08-01T18:00:00+00:00,payments,/payments,POST,200,259.1,398,63.6,88.8
2026-08-01T19:00:00+00:00,payments,/payments,POST,200,260.2,370,47.7,92.5
2026-08-01T20:00:00+00:00,payments,/payments,POST,200,246.0,279,48.6,99.0
2026-08-01T21:00:00+00:00,payments,/payments,POST,200,270.4,300,55.0,89.8
2026-08-01T22:00:00+00:00,payments,/payments,POST,200,254.1,237,55.2,115.6
2026-08-01T23:00:00+00:00,payments,/payments,POST,200,251.8,321,59.3,85.0
2026-08-02T00:00:00+00:00,payments,/payments,POST,200,278.1,281,56.5,92.0
2026-08-02T01:00:00+00:00,payments,/payments,POST,200,258.7,215,53.3,86.0
2026-08-02T02:00:00+00:00,payments,/payments,POST,200,308.2,315,57.7,85.3
2026-08-02T03:00:00+00:00,payments,/payments,POST,200,248.5,197,55.2,106.0
2026-08-02T04:00:00+00:00,payments,/payments,POST,200,251.6,317,60.3,79.7
2026-08-02T05:00:00+00:00,payments,/payments,POST,200,263.5,182,59.8,78.5
2026-08-02T06:00:00+00:00,payments,/payments,POST,200,248.8,282,53.2,83.9
2026-08-02T07:00:00+00:00,payments,/payments,POST,200,250.3,322,60.3,90.8
2026-08-02T08:00:00+00:00,payments,/payments,POST,200,280.4,387,50.7,99.4
2026-08-02T09:00:00+00:00,payments,/payments,POST,200,247.7,376,60.2,96.2
2026-08-02T10:00:00+00:00,payments,/payments,POST,200,252.2,368,63.1,107.6
2026-08-02T11:00:00+00:00,payments,/payments,POST,200,222.7,430,53.2,82.4
2026-08-02T12:00:00+00:00,payments,/payments,POST,200,281.1,439,60.1,113.2
2026-08-02T13:00:00+00:00,payments,/payments,POST,200,285.7,464,56.1,98.8
2026-08-02T14:00:00+00:00,payments,/payments,POST,200,265.3,448,55.8,85.0
2026-08-02T15:00:00+00:00,payments,/payments,POST,200,244.6,515,57.0,98.4
2026-08-02T16:00:00+00:00,payments,/payments,POST,200,260.6,410,54.7,92.7
2026-08-02T17:00:00+00:00,payments,/payments,POST,200,244.5,415,53.0,84.9
2026-08-02T18:00:00+00:00,payments,/payments,POST,200,249.4,347,62.9,94.7
2026-08-02T19:00:00+00:00,payments,/payments,POST,200,252.9,378,47.1,86.3
2026-08-02T20:00:00+00:00,payments,/payments,POST,200,238.9,384,62.0,111.6
2026-08-02T21:00:00+00:00,payments,/payments,POST,200,250.2,341,52.5,87.6
2026-08-02T22:00:00+00:00,payments,/payments,POST,200,248.4,323,60.3,88.6
2026-08-02T23:00:00+00:00,payments,/payments,POST,200,269.4,246,69.8,84.1
2026-08-03T00:00:00+00:00,payments,/payments,POST,200,256.5,414,69.1,106.3
2026-08-03T01:00:00+00:00,payments,/payments,POST,200,347.5,315,79.8,111.6
2026-08-03T02:00:00+00:00,payments,/payments,POST,200,372.3,381,65.2,122.7
2026-08-03T03:00:00+00:00,payments,/payments,POST,200,329.0,390,70.5,115.5
2026-08-03T04:00:00+00:00,payments,/payments,POST,200,338.7,423,78.7,131.8
2026-08-03T05:00:00+00:00,payments,/payments,POST,200,395.1,417,71.3,132.9
2026-08-03T06:00:00+00:00,payments,/payments,POST,200,425.5,451,81.2,127.5
2026-08-03T07:00:00+00:00,payments,/payments,POST,200,401.8,550,66.7,135.2
2026-08-03T08:00:00+00:00,payments,/payments,POST,200,403.0,565,78.0,124.5
2026-08-03T09:00:00+00:00,payments,/payments,POST,200,406.7,646,74.0,115.2
2026-08-03T10:00:00+00:00,payments,/payments,POST,200,405.0,622,72.4,125.2
2026-08-03T11:00:00+00:00,payments,/payments,POST,500,582.3,743,65.8,139.5
2026-08-03T12:00:00+00:00,payments,/payments,POST,200,422.5,828,67.4,134.5
2026-08-03T13:00:00+00:00,payments,/payments,POST,500,595.9,777,79.0,151.5
2026-08-03T14:00:00+00:00,payments,/payments,POST,500,546.8,844,69.9,136.8
2026-08-03T15:00:00+00:00,payments,/payments,POST,200,370.2,861,68.0,152.9
2026-08-03T16:00:00+00:00,payments,/payments,POST,200,434.1,875,98.4,156.0
